ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-07-13,71.4,70.83,58.9204,71.02,68.0052,DOWN,0
2018-07-16,70.01,70.86,58.9927,70.76,68.1486,UP,1
2018-07-17,70.33,69.97,59.0673,70.582,68.2862,DOWN,0
2018-07-18,70.13,69.76,59.1409,70.546,68.4074,UP,1
2018-07-19,70.44,70.16,59.2139,70.462,68.5374,DOWN,0
2018-07-20,69.93,70.51,59.2826,70.168,68.6418,UP,1
2018-07-23,70.15,70.17,59.3518,70.196,68.7388,UP,1
2018-07-24,70.38,70.38,59.4202,70.206,68.83,UP,1
2018-07-25,70.89,70.26,59.4937,70.358,68.916,UP,1
2018-07-26,71.29,70.89,59.5698,70.528,69.0084,DOWN,0
2018-07-27,70.12,71.13,59.6403,70.566,69.0778,UP,1
2018-07-30,70.58,70.55,59.7113,70.652,69.159,DOWN,0
2018-07-31,70.44,70.7,59.7815,70.664,69.2424,DOWN,0
2018-08-01,68.12,71.04,59.8397,70.11,69.275,UP,1
2018-08-02,68.5,67.83,59.901,69.552,69.3238,DOWN,0
2018-08-03,67.51,67.7,59.9564,69.03,69.3394,UP,1
2018-08-06,68.21,67.64,60.0206,68.556,69.376,UP,1
2018-08-07,68.24,68.76,60.0828,68.116,69.423,UP,1
2018-08-08,68.61,67.96,60.1458,68.214,69.4692,UP,1
2018-08-09,68.74,68.73,60.2143,68.262,69.4794,UP,1
2018-08-10,68.9,68.66,60.2791,68.54,69.4942,DOWN,0
2018-08-13,68.04,68.9,60.3507,68.506,69.4848,UP,1
2018-08-14,68.55,68.46,60.4263,68.568,69.4898,DOWN,0
2018-08-15,66.95,68.09,60.4907,68.236,69.4574,UP,1
2018-08-16,67.15,67.28,60.5562,67.918,69.4472,UP,1
2018-08-17,67.52,67.26,60.6225,67.642,69.4266,UP,1
2018-08-20,67.84,67.64,60.689,67.602,69.4144,DOWN,0
2018-08-21,67.47,68.32,60.7596,67.386,69.3834,UP,1
2018-08-22,68.22,67.74,60.8375,67.64,69.363,DOWN,0
2018-08-23,67.22,68.13,60.9096,67.654,69.33,UP,1
2018-08-24,67.49,67.58,60.9812,67.648,69.293,UP,1
2018-08-27,67.81,67.47,61.0547,67.642,69.2936,DOWN,0
2018-08-28,67.32,67.77,61.1264,67.612,69.2696,DOWN,0
2018-08-29,66.68,67.32,61.1978,67.304,69.2274,DOWN,0
2018-08-30,66.45,66.6,61.269,67.15,69.155,DOWN,0
2018-08-31,65.91,66.21,61.3416,66.834,69.0976,DOWN,0
2018-09-04,65.7,65.91,61.416,66.412,69.0118,UP,1
2018-09-05,66.08,65.62,61.4931,66.164,68.9594,DOWN,0
2018-09-06,66.01,66.1,61.5698,66.03,68.8852,DOWN,0
2018-09-07,65.84,65.69,61.6449,65.908,68.807,DOWN,0
2018-09-10,64.56,66.09,61.7167,65.638,68.6996,UP,1
2018-09-11,65.02,64.52,61.7889,65.502,68.6034,UP,1
2018-09-12,65.11,65.35,61.8592,65.308,68.5266,UP,1
2018-09-13,65.96,64.98,61.9389,65.298,68.4592,UP,1
2018-09-14,66.39,65.81,62.0206,65.408,68.3824,UP,1
2018-09-17,67.97,66.66,62.1083,66.09,68.3176,UP,1
2018-09-18,69.14,68.56,62.1945,66.914,68.2742,UP,1
2018-09-19,69.52,69.32,62.2815,67.796,68.2402,DOWN,0
2018-09-20,68.61,69.63,62.3631,68.326,68.2062,UP,1
2018-09-21,69.11,68.86,62.447,68.87,68.1712,DOWN,0
2018-09-24,67.87,69.5,62.5273,68.85,68.1006,UP,1
2018-09-25,68.43,68.19,62.6074,68.708,68.069,DOWN,0
2018-09-26,68.41,68.24,62.6844,68.486,68.0306,DOWN,0
2018-09-27,68.18,68.7,62.7583,68.4,67.9916,DOWN,0
2018-09-28,67.79,68.08,62.8303,68.136,67.9386,UP,1
2018-10-01,68.95,68.08,62.9089,68.352,67.919,DOWN,0
2018-10-02,67.88,68.85,62.9846,68.242,67.8736,UP,1
2018-10-03,68.43,68.1,63.066,68.246,67.8346,UP,1
2018-10-04,68.48,68.45,63.1466,68.306,67.7864,UP,1
2018-10-05,68.61,68.41,63.2304,68.47,67.7328,DOWN,0
2018-10-08,68.4,68.36,63.3148,68.36,67.6984,UP,1
2018-10-09,68.72,68.49,63.3973,68.528,67.6612,DOWN,0
2018-10-10,67.31,68.7,63.4678,68.304,67.5986,DOWN,0
2018-10-11,65.22,66.89,63.5276,67.652,67.5406,DOWN,0
2018-10-12,65.02,65.39,63.5869,66.934,67.471,DOWN,0
2018-10-15,64.81,65.0,63.6435,66.216,67.417,UP,1
2018-10-16,67.46,65.64,63.7135,65.964,67.402,DOWN,0
2018-10-17,67.02,67.45,63.7754,65.906,67.3776,DOWN,0
2018-10-18,66.92,66.59,63.8323,66.246,67.3438,UP,1
2018-10-19,67.79,67.45,63.8902,66.8,67.3248,DOWN,0
2018-10-22,66.98,67.82,63.9448,67.234,67.2864,DOWN,0
2018-10-23,65.9,66.02,63.9911,66.922,67.2436,DOWN,0
2018-10-24,63.64,66.0,64.0269,66.246,67.1454,UP,1
2018-10-25,64.61,64.51,64.0662,65.784,67.0986,DOWN,0
2018-10-26,63.34,64.27,64.0911,64.894,67.0224,DOWN,0
2018-10-29,63.23,63.9,64.1139,64.144,66.9366,UP,1
2018-10-30,63.27,63.21,64.1363,63.618,66.8452,UP,1
2018-10-31,65.6,64.71,64.1672,64.01,66.8078,DOWN,0
2018-11-01,64.81,65.92,64.2006,64.05,66.7396,DOWN,0
2018-11-02,62.53,64.6,64.2216,63.888,66.6458,UP,1
2018-11-05,63.95,63.22,64.242,64.032,66.575,DOWN,0
2018-11-06,63.69,63.75,64.258,64.116,66.4926,UP,1
2018-11-07,64.07,64.06,64.2748,63.81,66.4276,DOWN,0
2018-11-08,63.97,64.09,64.2918,63.642,66.3734,DOWN,0
2018-11-09,63.09,63.14,64.3065,63.754,66.3062,DOWN,0
2018-11-12,62.39,63.51,64.321,63.442,66.2358,DOWN,0
2018-11-13,61.01,62.33,64.3324,62.906,66.142,DOWN,0
2018-11-14,60.37,61.94,64.3399,62.166,66.0278,UP,1
2018-11-15,61.36,60.12,64.3481,61.644,65.9348,UP,1
2018-11-16,62.2,61.55,64.3703,61.466,65.862,UP,1
2018-11-19,62.28,61.78,64.4039,61.444,65.8164,DOWN,0
2018-11-20,60.34,61.57,64.4235,61.31,65.7228,UP,1
2018-11-21,60.99,60.56,64.4456,61.434,65.6404,DOWN,0
2018-11-23,59.1,59.55,64.4691,60.982,65.5032,UP,1
2018-11-26,59.53,59.77,64.4951,60.448,65.366,UP,1
2018-11-27,59.75,59.49,64.5111,59.942,65.2016,UP,1
2018-11-28,60.52,59.67,64.5295,59.978,65.0292,UP,1
2018-11-29,61.34,61.36,64.5488,60.048,64.8656,UP,1
2018-11-30,61.43,60.87,64.567,60.514,64.722,UP,1
2018-12-03,62.75,62.68,64.5962,61.158,64.5948,DOWN,0
2018-12-04,60.6,62.62,64.6141,61.328,64.4494,DOWN,0
2018-12-06,59.37,59.56,64.6304,61.098,64.2682,UP,1
2018-12-07,59.99,60.37,64.6445,60.828,64.0998,DOWN,0
2018-12-10,59.16,59.37,64.6502,60.374,63.9194,DOWN,0
2018-12-11,58.98,60.0,64.6577,59.62,63.7432,UP,1
2018-12-12,59.71,59.72,64.6713,59.442,63.5584,UP,1
2018-12-13,61.45,59.45,64.6969,59.858,63.4298,DOWN,0
2018-12-14,60.19,60.98,64.7153,59.898,63.265,DOWN,0
2018-12-17,58.6,59.97,64.7229,59.786,63.0674,DOWN,0
2018-12-18,56.47,58.49,64.7207,59.284,62.8246,DOWN,0
2018-12-19,55.89,56.75,64.715,58.52,62.5744,DOWN,0
2018-12-20,54.52,55.2,64.7041,57.134,62.2904,DOWN,0
2018-12-21,53.9,53.73,64.6906,55.876,62.0222,DOWN,0
2018-12-24,50.79,53.3,64.658,54.314,61.7336,UP,1
2018-12-26,53.7,51.24,64.6385,53.76,61.5072,DOWN,0
2018-12-27,53.32,52.61,64.6163,53.246,61.2774,DOWN,0
2018-12-28,52.98,53.64,64.5954,52.938,60.9878,UP,1
2018-12-31,53.95,53.22,64.582,52.948,60.7264,UP,1
2019-01-02,54.41,53.05,64.565,53.672,60.4762,DOWN,0
2019-01-03,54.28,54.58,64.554,53.788,60.206,UP,1
2019-01-04,56.65,55.49,64.5491,54.454,59.9994,UP,1
2019-01-07,57.64,56.85,64.545,55.386,59.8342,UP,1
2019-01-08,58.87,58.31,64.5527,56.37,59.7388,UP,1
2019-01-09,59.73,59.64,64.5676,57.434,59.6412,UP,1
2019-01-10,60.04,59.17,64.5827,58.586,59.5752,DOWN,0
2019-01-11,59.8,60.03,64.5969,59.216,59.5066,DOWN,0
2019-01-14,59.37,59.09,64.6156,59.562,59.4286,UP,1
2019-01-15,60.96,59.67,64.6358,59.98,59.3358,UP,1
2019-01-16,61.17,61.06,64.6609,60.268,59.263,UP,1
2019-01-17,61.9,60.74,64.6874,60.64,59.2504,UP,1
2019-01-18,63.19,62.56,64.7208,61.318,59.2352,DOWN,0
2019-01-22,62.58,62.74,64.7465,61.96,59.213,DOWN,0
2019-01-23,62.55,62.79,64.7758,62.278,59.1826,UP,1
2019-01-24,62.65,62.43,64.8053,62.574,59.1562,DOWN,0
2019-01-25,62.44,62.27,64.8259,62.682,59.1432,DOWN,0
2019-01-28,62.29,61.69,64.8443,62.502,59.1412,UP,1
2019-01-29,63.6,62.56,64.8707,62.706,59.193,UP,1
2019-01-30,64.2,63.91,64.8991,63.036,59.2696,UP,1
2019-01-31,64.21,64.62,64.9214,63.348,59.3266,UP,1
2019-02-01,65.16,64.64,64.9489,63.892,59.3858,UP,1
2019-02-04,65.99,64.57,64.9797,64.632,59.46,UP,1
2019-02-05,66.21,65.78,65.012,65.154,59.5774,DOWN,0
2019-02-06,65.77,65.83,65.0432,65.468,59.673,DOWN,0
2019-02-07,65.14,65.43,65.0691,65.654,59.7938,DOWN,0
2019-02-08,65.02,65.06,65.0972,65.626,59.9036,UP,1
2019-02-11,65.05,64.62,65.1245,65.438,60.0096,UP,1
2019-02-12,65.21,65.96,65.1499,65.238,60.1034,UP,1
2019-02-13,66.08,65.46,65.1809,65.3,60.1982,UP,1
2019-02-14,66.68,65.72,65.2132,65.608,60.3032,UP,1
2019-02-15,67.71,67.29,65.2493,66.146,60.4024,UP,1
2019-02-19,68.58,67.4,65.2793,66.852,60.562,DOWN,0
2019-02-20,68.12,68.45,65.3057,67.434,60.737,DOWN,0
2019-02-21,67.8,68.08,65.3275,67.778,60.8932,UP,1
2019-02-22,67.87,68.32,65.3465,68.016,61.0674,DOWN,0
2019-02-25,67.65,67.9,65.365,68.004,61.2408,DOWN,0
2019-02-26,64.29,66.16,65.3629,67.146,61.3324,UP,1
2019-02-27,65.15,64.75,65.3622,66.552,61.4064,DOWN,0
2019-02-28,64.26,65.15,65.3544,65.844,61.4878,UP,1
2019-03-01,65.87,64.68,65.3508,65.444,61.6332,UP,1
2019-03-04,65.9,66.44,65.3469,65.094,61.8218,UP,1
2019-03-05,65.95,66.02,65.3434,65.426,62.023,DOWN,0
2019-03-06,65.43,65.5,65.338,65.482,62.2412,UP,1
2019-03-07,65.89,65.52,65.3361,65.808,62.481,DOWN,0
2019-03-08,65.58,65.03,65.3315,65.75,62.7768,UP,1
2019-03-11,66.29,65.93,65.3327,65.828,63.0286,UP,1
2019-03-12,66.75,66.5,65.3328,65.988,63.2972,UP,1
2019-03-13,67.31,67.34,65.3374,66.364,63.5838,DOWN,0
2019-03-14,67.12,67.26,65.3436,66.61,63.8472,DOWN,0
2019-03-15,66.85,66.79,65.3463,66.864,64.096,UP,1
2019-03-18,68.37,67.12,65.347,67.28,64.3778,DOWN,0
2019-03-19,68.31,68.6,65.3478,67.592,64.611,UP,1
2019-03-20,68.8,68.32,65.3492,67.89,64.8342,UP,1
2019-03-21,69.85,68.64,65.357,68.436,65.0538,DOWN,0
2019-03-22,69.01,69.32,65.3592,68.868,65.2394,UP,1
2019-03-25,69.28,68.87,65.3673,69.05,65.4242,UP,1
2019-03-26,69.29,69.85,65.371,69.246,65.614,DOWN,0
2019-03-27,68.84,68.89,65.3729,69.254,65.8034,UP,1
2019-03-28,69.38,68.56,65.3747,69.16,65.9718,UP,1
2019-03-29,69.84,69.98,65.3777,69.326,66.1452,UP,1
2019-04-01,70.35,70.01,65.3851,69.54,66.3142,DOWN,0
2019-04-02,70.21,70.49,65.3895,69.724,66.4546,DOWN,0
2019-04-03,69.32,70.39,65.3972,69.82,66.5894,UP,1
2019-04-04,69.48,69.36,65.402,69.84,66.728,UP,1
2019-04-05,70.54,69.51,65.4107,69.98,66.8858,DOWN,0
2019-04-08,70.52,70.54,65.413,70.014,67.0474,DOWN,0
2019-04-09,69.87,70.34,65.4184,69.946,67.199,DOWN,0
2019-04-10,69.81,70.1,65.4175,70.044,67.3232,UP,1
2019-04-11,70.04,69.77,65.4242,70.156,67.44,UP,1
2019-04-12,70.6,70.23,65.4286,70.168,67.5678,DOWN,0
2019-04-15,70.09,70.41,65.4303,70.082,67.6664,UP,1
2019-04-16,70.24,70.3,65.4319,70.156,67.7514,DOWN,0
2019-04-17,69.73,70.34,65.4314,70.14,67.8218,DOWN,0
2019-04-18,69.14,69.62,65.4323,69.96,67.8892,UP,1
2019-04-22,69.93,69.41,65.4353,69.826,67.985,DOWN,0
2019-04-23,69.87,70.0,65.4335,69.782,68.082,UP,1
2019-04-24,70.03,70.0,65.4276,69.74,68.1816,DOWN,0
2019-04-25,69.76,69.82,65.4199,69.746,68.2726,DOWN,0
2019-04-26,68.73,68.88,65.4074,69.664,68.3256,DOWN,0
2019-04-29,68.62,68.59,65.399,69.402,68.3644,DOWN,0
2019-04-30,67.93,69.01,65.3843,69.014,68.3688,DOWN,0
2019-05-01,67.58,67.97,65.3652,68.524,68.3488,DOWN,0
2019-05-02,66.85,67.18,65.3494,67.942,68.3234,UP,1
2019-05-03,66.89,67.38,65.3322,67.574,68.3052,DOWN,0
2019-05-06,66.22,66.35,65.3127,67.094,68.2722,UP,1
2019-05-07,66.33,65.8,65.2921,66.774,68.2458,DOWN,0
2019-05-08,66.02,66.12,65.2726,66.462,68.2804,UP,1
2019-05-09,66.04,65.58,65.252,66.3,68.2982,UP,1
2019-05-10,67.22,65.97,65.2362,66.366,68.3574,DOWN,0
2019-05-13,66.49,67.13,65.2142,66.42,68.3698,UP,1
2019-05-14,66.97,66.79,65.1926,66.548,68.3912,UP,1
2019-05-15,67.25,67.1,65.1783,66.794,68.4172,UP,1
2019-05-16,68.1,67.61,65.1659,67.206,68.4706,UP,1
2019-05-17,68.17,67.81,65.1545,67.396,68.5162,DOWN,0
2019-05-20,67.04,68.29,65.1491,67.506,68.5454,UP,1
2019-05-21,67.97,67.39,65.1465,67.706,68.579,DOWN,0
2019-05-22,66.91,67.77,65.1435,67.638,68.5822,DOWN,0
2019-05-23,65.33,66.06,65.1291,67.084,68.5426,UP,1
2019-05-24,65.66,65.87,65.1162,66.582,68.5134,DOWN,0
2019-05-28,64.26,65.75,65.0944,66.026,68.4616,DOWN,0
2019-05-29,63.84,63.46,65.0699,65.2,68.371,UP,1
2019-05-30,64.13,63.82,65.0461,64.644,68.2874,DOWN,0
2019-05-31,63.62,63.47,65.024,64.302,68.1838,UP,1
2019-06-03,63.78,64.12,65.0001,63.926,68.0624,UP,1
2019-06-04,65.1,64.29,64.9909,64.094,67.9842,UP,1
2019-06-05,65.25,65.13,64.9814,64.376,67.9036,UP,1
2019-06-06,65.98,65.45,64.9737,64.746,67.8374,UP,1
2019-06-07,65.99,66.11,64.9644,65.22,67.7804,DOWN,0
2019-06-10,65.82,66.12,64.9562,65.628,67.7092,DOWN,0
2019-06-11,65.72,66.21,64.9437,65.752,67.6268,DOWN,0
2019-06-12,64.45,65.34,64.9298,65.592,67.5088,UP,1
2019-06-13,65.03,65.04,64.9175,65.402,67.4052,DOWN,0
2019-06-14,64.46,65.04,64.9008,65.096,67.308,UP,1
2019-06-17,64.81,64.35,64.8882,64.894,67.2146,UP,1
2019-06-18,65.67,65.37,64.8832,64.884,67.1172,UP,1
2019-06-19,66.25,65.72,64.8822,65.244,67.0318,UP,1
2019-06-20,67.76,67.03,64.8914,65.79,66.9896,UP,1
2019-06-21,68.94,67.6,64.9076,66.686,66.9722,DOWN,0
2019-06-24,67.29,69.01,64.9137,67.182,66.9172,DOWN,0
2019-06-25,66.72,67.25,64.9172,67.392,66.8396,UP,1
2019-06-26,67.35,67.28,64.9248,67.612,66.7848,UP,1
2019-06-27,67.4,67.28,64.939,67.54,66.728,UP,1
2019-06-28,68.81,67.53,64.9579,67.514,66.7096,UP,1
2019-07-01,69.59,69.64,64.9803,67.974,66.7186,DOWN,0
2019-07-02,69.36,69.43,64.9973,68.502,66.7072,UP,1
2019-07-03,70.2,69.48,65.0164,69.072,66.7138,UP,1
2019-07-05,70.28,69.98,65.0279,69.648,66.7188,DOWN,0
2019-07-08,69.57,70.16,65.0301,69.8,66.715,UP,1
2019-07-09,69.82,69.63,65.0316,69.846,66.7368,UP,1
2019-07-10,70.45,70.08,65.0408,70.064,66.7734,UP,1
2019-07-11,71.06,70.73,65.0505,70.236,66.836,UP,1
2019-07-12,71.3,71.26,65.0677,70.44,66.9104,DOWN,0
2019-07-15,70.98,71.39,65.0804,70.722,66.993,DOWN,0
2019-07-16,70.15,70.9,65.0891,70.788,67.0582,DOWN,0
2019-07-17,69.64,70.32,65.0964,70.626,67.1266,DOWN,0
2019-07-18,69.16,69.34,65.1033,70.246,67.1832,DOWN,0
2019-07-19,68.53,69.18,65.1012,69.692,67.2334,UP,1
2019-07-22,69.14,68.59,65.1075,69.324,67.2954,DOWN,0
2019-07-23,68.51,69.06,65.1079,68.996,67.3212,DOWN,0
2019-07-24,68.43,68.34,65.1076,68.754,67.36,UP,1
2019-07-25,68.57,69.0,65.1074,68.636,67.392,DOWN,0
2019-07-26,68.49,68.69,65.1079,68.628,67.4168,DOWN,0
2019-07-29,66.8,68.56,65.0983,68.16,67.3908,UP,1
2019-07-30,67.21,66.54,65.0978,67.9,67.3716,UP,1
2019-07-31,70.08,67.53,65.1221,68.23,67.4324,UP,1
2019-08-01,70.99,69.93,65.1519,68.714,67.4928,DOWN,0
2019-08-02,70.99,71.4,65.1828,69.214,67.5744,DOWN,0
2019-08-05,67.67,69.0,65.1839,69.388,67.6212,UP,1
2019-08-06,68.1,68.17,65.1893,69.566,67.67,DOWN,0
2019-08-07,66.76,67.0,65.1885,68.902,67.72,UP,1
2019-08-08,68.94,67.18,65.1942,68.492,67.822,UP,1
2019-08-09,69.05,69.05,65.2046,68.104,67.9204,UP,1
2019-08-12,69.27,69.75,65.2214,68.424,68.0334,UP,1
2019-08-13,69.64,69.16,65.2514,68.732,68.1506,DOWN,0
2019-08-14,67.71,68.67,65.2669,68.922,68.2028,UP,1
2019-08-15,67.95,67.64,65.29,68.724,68.2568,UP,1
2019-08-16,69.3,68.15,65.3203,68.774,68.3232,UP,1
2019-08-19,70.91,70.08,65.3585,69.102,68.4216,UP,1
2019-08-20,71.06,70.89,65.3858,69.386,68.5264,UP,1
2019-08-21,71.18,71.57,65.4177,70.08,68.6356,DOWN,0
2019-08-22,70.28,71.36,65.4564,70.546,68.7522,DOWN,0
2019-08-23,67.41,69.55,65.4737,70.168,68.7998,UP,1
2019-08-26,68.2,68.22,65.4963,69.626,68.8746,UP,1
2019-08-27,68.32,68.49,65.5175,69.078,68.9448,UP,1
2019-08-28,69.53,68.69,65.5453,68.748,69.022,UP,1
2019-08-29,70.82,70.02,65.584,68.856,69.1134,UP,1
2019-08-30,71.28,71.25,65.6284,69.63,69.1838,DOWN,0
2019-09-03,70.61,70.31,65.6764,70.112,69.2172,UP,1
2019-09-04,71.04,71.28,65.7298,70.656,69.2922,DOWN,0
2019-09-05,71.02,71.62,65.7781,70.954,69.3782,UP,1
2019-09-06,71.83,70.7,65.8262,71.156,69.4678,UP,1
2019-09-09,73.67,72.2,65.8832,71.634,69.5932,DOWN,0
2019-09-10,73.52,73.66,65.9491,72.216,69.6874,UP,1
2019-09-11,74.06,73.63,66.0144,72.82,69.7768,DOWN,0
2019-09-12,73.93,73.64,66.0886,73.402,69.8682,UP,1
2019-09-13,74.48,74.15,66.1633,73.932,69.9538,UP,1
2019-09-16,75.83,76.14,66.2437,74.364,70.0648,UP,1
2019-09-17,76.2,75.97,66.3221,74.9,70.1974,UP,1
2019-09-18,76.5,75.78,66.3979,75.388,70.331,DOWN,0
2019-09-19,75.09,76.93,66.4662,75.62,70.4238,UP,1
2019-09-20,75.77,75.34,66.5313,75.878,70.518,DOWN,0
2019-09-23,74.81,75.34,66.6024,75.674,70.5882,DOWN,0
2019-09-24,74.14,74.98,66.6762,75.262,70.6514,DOWN,0
2019-09-25,73.63,73.77,66.7444,74.688,70.721,DOWN,0
2019-09-26,73.49,73.32,66.8161,74.368,70.798,DOWN,0
2019-09-27,73.3,73.32,66.8877,73.874,70.8808,UP,1
2019-09-30,73.69,73.1,66.9576,73.65,70.984,DOWN,0
2019-10-01,72.71,73.95,67.0139,73.364,71.0554,DOWN,0
2019-10-02,71.63,72.36,67.0711,72.964,71.1178,UP,1
2019-10-03,71.99,71.18,67.138,72.664,71.189,UP,1
2019-10-04,72.03,71.99,67.2158,72.41,71.2582,DOWN,0
2019-10-07,70.72,72.05,67.29,71.816,71.3028,DOWN,0
2019-10-08,68.2,70.2,67.3584,70.914,71.3308,UP,1
2019-10-09,68.61,68.9,67.4319,70.31,71.3588,UP,1
2019-10-10,68.97,68.73,67.5228,69.706,71.3366,UP,1
2019-10-11,69.51,69.53,67.6019,69.202,71.307,DOWN,0
2019-10-14,69.14,69.13,67.681,68.886,71.27,UP,1
2019-10-15,69.25,69.06,67.7623,69.096,71.3016,DOWN,0
2019-10-16,68.45,68.82,67.8348,69.064,71.3086,UP,1
2019-10-17,68.67,68.51,67.9061,69.004,71.3468,UP,1
2019-10-18,69.2,68.73,67.9807,68.942,71.352,UP,1
2019-10-21,69.6,69.34,68.0455,69.034,71.363,UP,1
2019-10-22,70.33,69.82,68.1089,69.25,71.3842,UP,1
2019-10-23,70.91,70.04,68.1691,69.742,71.4096,UP,1
2019-10-24,71.29,71.47,68.2269,70.266,71.4812,UP,1
2019-10-25,71.55,71.33,68.2845,70.736,71.5532,DOWN,0
2019-10-28,71.18,71.77,68.3414,71.052,71.5908,UP,1
2019-10-29,71.62,70.95,68.4026,71.31,71.605,DOWN,0
2019-10-30,69.99,71.34,68.4478,71.126,71.5836,DOWN,0
2019-10-31,69.83,69.69,68.4911,70.834,71.5566,UP,1
2019-11-01,70.25,69.17,68.5328,70.574,71.556,UP,1
2019-11-04,71.92,71.36,68.5765,70.722,71.6462,DOWN,0
2019-11-05,71.84,72.26,68.6228,70.766,71.719,DOWN,0
2019-11-06,70.76,71.55,68.6638,70.92,71.7678,DOWN,0
2019-11-07,69.77,71.23,68.6994,70.908,71.7726,UP,1
2019-11-08,70.48,69.78,68.7396,70.954,71.7658,DOWN,0
2019-11-11,69.92,69.72,68.7778,70.554,71.7386,UP,1
2019-11-12,70.2,70.06,68.8108,70.226,71.7304,UP,1
2019-11-13,70.66,70.14,68.8431,70.206,71.7228,DOWN,0
2019-11-14,70.16,70.94,68.8728,70.284,71.7056,UP,1
2019-11-15,71.29,70.54,68.9035,70.446,71.6948,DOWN,0
2019-11-18,70.79,71.04,68.9275,70.62,71.6372,DOWN,0
2019-11-19,69.76,70.47,68.9452,70.532,71.562,UP,1
2019-11-20,70.79,69.7,68.9703,70.558,71.4966,UP,1
2019-11-21,71.42,71.01,69.0017,70.81,71.4464,UP,1
2019-11-22,71.63,71.69,69.0348,70.878,71.3894,UP,1
2019-11-25,71.99,71.73,69.0695,71.118,71.3126,DOWN,0
2019-11-26,71.81,71.99,69.1025,71.528,71.2248,DOWN,0
2019-11-27,71.43,71.95,69.1292,71.656,71.1234,DOWN,0
2019-11-29,71.05,71.16,69.1511,71.582,71.0426,DOWN,0
2019-12-02,70.82,71.32,69.1666,71.42,70.9436,DOWN,0
2019-12-03,70.19,70.47,69.1747,71.06,70.8512,UP,1
2019-12-04,70.83,70.6,69.1882,70.864,70.785,UP,1
2019-12-05,70.98,71.0,69.2041,70.774,70.732,UP,1
2019-12-06,71.59,71.13,69.2227,70.882,70.694,UP,1
2019-12-09,72.2,71.02,69.2455,71.158,70.672,UP,1
2019-12-10,72.5,71.87,69.2865,71.62,70.6482,UP,1
2019-12-11,72.59,72.97,69.3237,71.972,70.6458,UP,1
2019-12-12,72.91,72.47,69.367,72.358,70.6714,UP,1
2019-12-13,73.17,73.0,69.4035,72.674,70.695,UP,1
2019-12-16,73.39,73.5,69.4409,72.912,70.7222,DOWN,0
2019-12-17,73.36,73.59,69.478,73.084,70.775,UP,1
2019-12-18,73.89,73.7,69.5203,73.344,70.8888,UP,1
2019-12-19,73.98,73.94,69.5607,73.558,70.9962,UP,1
2019-12-20,75.19,74.2,69.6088,73.962,71.1206,UP,1
2019-12-23,75.99,75.14,69.6573,74.482,71.2502,DOWN,0
2019-12-24,75.6,76.1,69.7015,74.93,71.3794,UP,1
2019-12-26,76.13,75.88,69.7456,75.378,71.517,DOWN,0
2019-12-27,75.71,76.12,69.7886,75.724,71.6622,DOWN,0
2019-12-30,75.42,75.67,69.8314,75.77,71.7972,UP,1
2019-12-31,75.67,74.93,69.8679,75.706,71.9266,UP,1
2020-01-02,75.71,75.92,69.9049,75.728,72.0488,UP,1
2020-01-03,76.58,75.92,69.9438,75.818,72.1738,UP,1
2020-01-06,76.91,76.3,69.9791,76.058,72.2938,DOWN,0
2020-01-07,76.85,76.71,70.0183,76.344,72.405,DOWN,0
2020-01-08,75.65,76.92,70.0502,76.34,72.487,DOWN,0
2020-01-09,75.61,75.63,70.0818,76.32,72.5756,DOWN,0
2020-01-10,75.53,75.6,70.1152,76.11,72.6538,UP,1
2020-01-13,76.24,75.53,70.1495,75.976,72.7788,DOWN,0
2020-01-14,75.97,76.19,70.1802,75.8,72.9016,DOWN,0
2020-01-15,75.91,75.95,70.208,75.852,73.0148,UP,1
2020-01-16,76.78,76.67,70.2408,76.086,73.112,UP,1
2020-01-17,77.17,76.88,70.2801,76.414,73.2186,DOWN,0
2020-01-21,75.91,77.14,70.3122,76.348,73.3216,DOWN,0
2020-01-22,75.6,75.91,70.3375,76.274,73.4382,UP,1
2020-01-23,76.29,75.22,70.3664,76.35,73.5544,DOWN,0
2020-01-24,74.84,75.43,70.3912,75.962,73.6528,DOWN,0
2020-01-27,74.0,73.53,70.4122,75.328,73.7288,UP,1
2020-01-28,75.05,74.39,70.4372,75.156,73.8166,DOWN,0
2020-01-29,74.94,75.26,70.4589,75.024,73.9122,UP,1
2020-01-30,75.47,74.34,70.4858,74.86,73.9958,DOWN,0
2020-01-31,74.87,74.72,70.509,74.866,74.0774,DOWN,0
2020-02-03,74.44,74.92,70.5325,74.954,74.171,UP,1
2020-02-04,74.91,75.27,70.5614,74.926,74.2534,UP,1
2020-02-05,76.07,75.78,70.5921,75.152,74.3464,DOWN,0
2020-02-06,75.85,76.04,70.622,75.228,74.4308,DOWN,0
2020-02-07,75.36,75.4,70.6486,75.326,74.4982,UP,1
2020-02-10,75.57,74.98,70.6777,75.552,74.5734,UP,1
2020-02-11,75.94,76.2,70.7137,75.758,74.6636,UP,1
2020-02-12,76.41,76.68,70.7527,75.826,74.7708,DOWN,0
2020-02-13,76.22,76.17,70.7941,75.9,74.8788,UP,1
2020-02-14,76.98,76.47,70.8411,76.224,75.0146,DOWN,0
